sample,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN,Category
C3N-01899-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16659423439084456,0.16898069759566542,0.0,0.0,0.0,0.002374734065843494,0.0,0.0,0.0,0.0,0.0,0.0,0.5603864734299516,0.0,0.0035294191530650053,0.5055611729019212,0.0,0.08672397325692456,0.017467248908296946,0.0,0.0,0.0,0.0,0.4845974525567502,0.5845768871648818,0.6297670442931737,0.15559224102352456,0.07213243988963343,0.23215603584607275,0.13577014620877254,0.24765163474361593,0.37277053075276695,0.444060569060569,0.22581908367053907,0.4478662652432016,0.5064945156759019,Negative
C3N-01168-02,0.0,0.0,0.0,0.0,0.0,0.04191471267160734,0.0,0.0,0.03983775170215848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020278459866987373,0.0,0.0,0.0,0.0,0.01452123328083324,0.0,0.01570639512054658,0.0,0.5291484590361553,0.5711683818266244,0.32686268558722054,0.055716054477919934,0.10366574694521088,0.3208223510806537,0.146242774566474,0.2483126762903804,0.38037608896277725,0.5715889049222382,0.1424748727320193,0.3516848500722367,0.32154776492622816,Negative
C3N-01375-02,0.0,0.0,0.0,0.0,0.0,0.04343336168144818,0.0,0.0,0.12385919165580184,0.0,0.0,0.060144927536231886,0.0,0.0,0.0,0.0,0.0,0.0,0.05640399104052128,0.0,0.0,0.0,0.0,0.3761375126390293,0.0,0.03228271251193887,0.0,0.0030085966871303254,0.0,0.0,0.0,0.6399241262553294,0.8049197626994199,0.7758893011328796,0.0,0.05360662199448167,0.2801792303637322,0.19187351241074466,0.29009777956750904,0.6739689625154631,0.7917900001233333,0.4631249184179611,0.5212851030749018,0.8280562280203633,Negative
C3N-01380-01,0.0,0.0,0.0,0.0,0.0,0.042825902077511836,0.0,0.0,0.2850934376358105,0.0,0.0,0.0,0.0,0.0017411282304882884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012949577034911106,0.0,0.0,0.0,0.012780913835339228,0.0,0.0,0.0,0.0,0.32793412457121585,0.603400341635054,0.6371440782423954,0.05695418902187371,0.05281828931809224,0.4112458267439817,0.28881332879972804,0.27354263081193486,0.54684748957672,0.6023606023606024,0.17566244615585433,0.6113441602498819,0.7464937186805743,Negative
C3N-01381-02,0.0,0.0,0.0,0.0,0.0,0.04689588142388531,0.0,0.0,0.4011299435028248,0.0,0.0,0.03892339544513458,0.0,0.0,0.0,0.0,0.0,0.5487603305785124,0.0,0.0,0.8985507246376812,0.0,0.008503262514679746,0.0,0.0,0.0,0.07008201086377676,0.0,0.0,0.0,0.0,0.42811494517767396,0.6092159324642147,0.48273427192824886,0.0,0.0,0.4184150412932701,0.2724583475008501,0.3027315570924603,0.44294195034787903,0.46542192375525704,0.3075969194622112,0.4980530218911392,0.42709584865058736,Negative
C3N-01382-01,0.0,0.0,0.0,0.0,0.0,0.1315150042522172,0.0,0.0,0.08329711719542228,0.0,0.0,0.012111801242236025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013244741981875616,0.0,0.0,0.0,0.026200873362445417,0.0030329775354863246,0.0,0.016439360226172088,0.0,0.5366259229385122,0.648078596178314,0.7133548471015255,0.11679735864630623,0.054000788332676394,0.30901423299947284,0.25474328459707585,0.24790088985895556,0.4583036070767036,0.48680948680948677,0.25675499282078057,0.3682345122941741,0.5641531426522012,Negative
C3N-01383-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6280661722760981,0.19078661451542808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039993609543082335,0.0,0.0,0.0,0.0,0.5984452973346689,0.6835898669500774,0.7109453876504364,0.0891456871646719,0.08277493102089083,0.27097170971709716,0.3888473308398504,0.24043597206159453,0.6321514828220418,0.6209099542432875,0.26651220467301917,0.48673407831658494,0.8427169570718391,Negative
C3N-01385-02,0.043433827286663264,0.0,0.0,0.0,0.0,0.037480257562872064,0.0008863762269350416,0.3519680547632629,0.17818339852238158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011329309879233578,0.0,0.0,0.0,0.03360315262541272,0.007787242964906208,0.0,0.028114447265778383,0.2664359861591696,0.35275795743624744,0.6726774096754132,0.815041468717288,0.09987618654560462,0.0,0.3571252855385697,0.23532811968718126,0.20023979433723915,0.5431756150880661,0.5558469308469309,0.17572771178697297,0.35853654119164813,0.4594837462765375,Negative
C3N-01385-02-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1558742575691728,0.0,0.0,0.009057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031727091746057666,0.0,0.0,0.0,0.019597401214186815,0.006812009030666231,0.0,0.0,0.0,0.2424281371045657,0.43020201393696683,0.5878399722509554,0.0,0.04059913283405597,0.4428571428571429,0.2745324719483169,0.1196994626156747,0.238999103303378,0.3964708131374798,0.1921746508288735,0.245147183185911,0.2536537254550345,Negative
C3N-01385-02-3,0.0,0.18007117437722417,0.0,0.0,0.0,0.0,0.0,0.0,0.2819064174996378,0.0,0.0,0.0,0.0,0.0015093212175534571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032165832737669764,0.0,0.02215358398125466,0.00769947191082461,0.0,0.02780031936336745,0.0,0.3833884363449419,0.5579916284324852,0.7417666478782511,0.049525381758151056,0.13756405202995664,0.4671410999824284,0.33614416865011904,0.2113228532978999,0.49117375624251386,0.5514763014763014,0.3084127398511944,0.3978654989906364,0.4291022843878578,Negative
C3N-01388-03,0.0,0.0,0.0,0.0,0.0,0.10035232657028308,0.0,0.0,0.09532087498189193,0.0,0.0,0.0694616977225673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21120689655172414,0.0,0.43377148634984836,0.0,0.0,0.0,0.0,0.0,0.03761681631370906,0.0,0.6225635752843048,0.7968109591429285,0.7389793554541119,0.13371853074700785,0.12416239653133623,0.380021085925145,0.1749404964297858,0.30203897961869425,0.7815529214637754,0.730406938740272,0.25861506330766215,0.511441543984987,0.8620181914183528,Negative
C3N-01502-01,0.0,0.0,0.0,0.0,0.0,0.04689588142388531,0.001107970283668802,0.0,0.0446182819064175,0.0,0.0,0.012991718426501035,0.0,0.001905968773019724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207050804132496,0.019485174006114717,0.0,0.03515614774482343,1.0,0.46874994460152986,0.6038248709648759,0.5728629209585808,0.06231943871234008,0.11588490342924715,0.2990159901599016,0.45797347840870456,0.17841086825078095,0.5623269604602606,0.47889302055968724,0.32972196841143453,0.30298183702783166,0.7390497823206512,Negative
C3N-01714-02,0.0,0.0,0.0,0.0,0.025952234878443607,0.10733811201555096,0.0,0.0,0.10198464435752572,0.0,0.0,0.014855072463768116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048088188305463846,0.0,0.0,0.0,0.0,0.6825118109538286,0.7168967702244431,0.4761686497736099,0.07139909203466777,0.09932991722506898,0.20323317518889478,0.14345460727643658,0.20780841681762469,0.41234299627576365,0.4026467359800693,0.13203237175303487,0.5089428640291789,0.4088167608117398,Negative
C3N-01715-02,0.0821410321921308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06736201651455888,0.0,0.0,0.01961697722567288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1802108850782831,0.0,0.0,0.026596162404125545,0.0,0.31278242140065055,0.30457863054297846,0.2363747855333329,0.047049112670243504,0.04375246353961372,0.13567035670356703,0.041210472628357704,0.16628287847812467,0.5264918217340935,0.26261392928059596,0.09143714919723274,0.5569715748162039,0.20583002082150292,Negative
C3N-01716-03,0.0,0.0,0.0,0.0,0.0,0.03875592273113838,0.0,0.0,0.36810082572794434,0.0,0.0,0.0,0.003782991843607181,0.0,0.1882716049382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719085060757683,0.25893027698185295,0.023165406326552347,0.0080456799574798,0.0,0.014528415486505589,0.0,0.5704695131139259,0.7224579787207293,0.45140510508092435,0.05158893933140735,0.09578242018131652,0.15104551045510456,0.1800748044882693,0.32031708161679845,0.39762931739787805,0.4815708982375649,0.12250358960971153,0.36170046769270203,0.4582962232383913,Negative
C3N-01719-04,0.0,0.0,0.0,0.0,0.0,0.06560563722512452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007931772936514416,0.0,0.0,0.0,0.0784428586643945,0.0,0.0,0.024606685688856312,0.0,0.5692232691301997,0.6702827792799514,0.7713924693552683,0.17457697069748246,0.16200236499802917,0.33957125285538575,0.27460047602856175,0.18646829759969144,0.7481067919860194,0.6656013739347073,0.4612974807466388,0.3891323095270271,0.6552357611803501,Negative
C3N-01898-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300304215558451,0.0,0.0,0.0270703933747412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002957929574899676,0.0,0.0,0.0,0.0,0.0,0.0,0.01832412764063768,0.0,0.5412785080527216,0.5630432341004755,0.5761890899180536,0.0,0.18131651556957037,0.48773502020734494,0.4205712342740565,0.26680546517614934,0.5256147608045397,0.635578927245594,0.6759887743114475,0.4706267528027429,0.8512487920539566,Negative
C3N-01897-01,0.0,0.0,0.0,0.0,0.0,0.35627505770866236,0.0,0.0,0.27104157612632185,0.0,0.0,0.1775879917184265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08520609223559485,0.0,0.0,0.0,0.0,0.6791028106967798,0.5057443470127049,0.37402367340365567,0.0,0.08789909341742216,0.2618871903004744,0.1490989459367562,0.40146629931354777,0.2947579246382124,0.2567232150565484,0.6178370969847279,0.42331553305404584,0.2841746615260468,Negative
C3N-02765-02-3,0.0,0.0,0.0,0.0,0.0,0.0289150771473697,0.0,0.0,0.11009705924960161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022740261126776483,0.0,0.0,0.0,0.025934604324209184,0.0,0.0,0.0,0.0,0.13369999734087343,0.20603502178384459,0.2520641448896542,0.03838217086256707,0.071344107213244,0.28000351432085746,0.060557633458007486,0.06048226922827342,0.1318602200506601,0.196992821992822,0.10850411173476047,0.17395256757302735,0.1093118941590205,Negative
C3N-02754-01,0.056208482370975976,0.0,0.0,0.0,0.003614537982215586,0.09713279066942047,0.0,0.45579007415858525,0.1384905113718673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008804707566898821,0.0,0.0,0.0,0.07258493982319736,0.0,0.0,0.0,0.0,0.4798260931226123,0.7522630388756553,0.7694351706752061,0.19397441188609163,0.11982656681119433,0.5098576700052715,0.5305678340700443,0.2598639224749881,0.6096686149637067,0.8101528101528102,0.25600443806291606,0.5012420257488726,0.7147115375036114,Negative
C3N-03666-01,0.0,0.0,0.0,0.0,0.0,0.13406633458874984,0.0,0.0,0.1912212081703607,0.0,0.0,0.1484472049689441,0.0,0.002725020218722795,0.0,0.010231837302716892,0.0,0.0,0.26104663001425377,0.0,0.0,0.2817887931034483,0.0,0.0,0.0,0.0,0.02002343167536479,0.004642113526982286,0.0,0.0,0.0,0.5286042244657372,0.7595910940200454,0.5895495116044275,0.0891456871646719,0.3310997240835633,0.3066596380249517,0.21815708942536552,0.28015911088092577,0.6544183580633971,0.7811786978453644,0.19631901840490798,0.4274310059224357,0.5987008976159878,Negative
C3N-03190-01,0.0,0.0,0.0,0.0,0.0,0.07720811566030858,0.0,0.0,0.29349558163117484,0.0,0.0,0.05341614906832298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37456456802488947,0.6204674264889539,0.512186661876653,0.05117622781675609,0.0476941269215609,0.3357582147250044,0.00897653859231554,0.23896591269521192,0.5210134635397917,0.44335756835756834,0.18085106382978725,0.39479561257713025,0.29215258475547184,Negative
C3N-03211-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845139794292336,0.0,0.0,0.0,0.0,0.002431398002338675,0.0,0.0,0.0,0.0,0.0,0.0,0.5736714975845411,0.0,0.0036173406266289026,0.0,0.0,0.0,0.0,0.008289488441039796,0.0,0.0,0.0,0.35589572678360915,0.5462980036644467,0.41434650380620264,0.1593066446553859,0.4438312968072527,0.2154981549815498,0.2087385243114587,0.20849432322990966,0.4713089807112048,0.6081850248516916,0.09819214201801331,0.2579791272801238,0.6122916604401407,Negative
C3N-03426-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386630513218605,0.0,0.0,0.0,0.0,0.0,0.27092241905925474,0.0,1.0,0.0,0.006305225675582323,0.0,0.18108172504169645,0.0,0.0,0.014448090735765242,0.0,0.0,0.0,0.24847233178808534,0.20317018219977437,0.14918827850625901,0.41642591828312014,0.12889239258967286,0.0625900544719733,0.0,0.21627823905809462,0.5519527696144204,0.2528505445172112,0.012237305834747421,0.5108201828139302,0.17756059655100273,Negative
C3N-03428-02,0.0,0.0,0.0,0.0,0.001899665156297353,0.051148098651439676,0.0,0.0,0.04867448935245545,0.0,0.0,0.042494824016563154,0.0,0.0020811118494593744,0.0,0.0039061264509599263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061135371179039305,0.01417014906450685,0.027401362581417982,0.01916180204706683,0.0,0.35993671278773964,0.5465192785767329,0.35996333161966465,0.06809739991745771,0.0,0.38369355122122656,0.047568854131247874,0.23559945248779046,1.0,0.5979051812385145,0.10788408823913327,0.41194713135937383,0.38478934417246985,Negative
C3N-03430-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3242068665797479,0.0,0.0,0.03146997929606626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006870435148493089,0.0,0.0,0.0,0.03397592927894345,0.007870137849316604,0.0,0.12779770163084736,0.0,0.5386096313564205,0.7936297131975399,0.5185602705531847,0.45398266611638466,0.14032321639731968,0.26427692848357054,0.07925875552533153,0.2105186871593589,0.4773044121400941,0.44156306656306654,0.27966322934342774,0.44481309706748173,0.5288143698257569,Negative
C3N-03439-02,0.0,0.0,0.0,0.0,0.0,0.25100230834649495,0.0,0.0,0.047660437490945964,0.0,0.0,0.09730848861283645,0.0,0.0,0.0,0.0,0.0,0.0,0.7169619222154349,0.0,0.0,0.0,0.0060665816759088885,0.0,0.0,0.0,0.015017573756523591,0.020855377683721886,0.0,0.0,0.0,0.41196784229606714,0.6100276928905376,0.3711868291141985,0.0,0.0,0.21837989808469513,0.17507650459027543,0.2423002305154972,0.86537114731351,0.5225623142289808,0.15291737371100378,0.5250237189998592,0.5135040895822748,Negative
C3N-03440-01,0.0,0.0,0.0,0.0,0.0,0.039788604057830156,0.0,0.0,0.07561929595827901,0.0,0.0,0.011024844720496894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816425120772947,0.0,0.007209560832239548,0.0,0.03454848701453419,0.0,0.023751198210672064,0.0,0.0,0.0,0.0,0.5065352467226265,0.7172911257025897,0.7382546594238357,0.0,0.14741821048482462,0.3460024600246003,0.24964297857871473,0.2293262288550093,0.670513080643789,0.6747619664286332,0.3541313144498107,0.43637108357865023,0.673046614264224,Negative
C3N-03665-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207735767057801,0.0,0.0,0.16076604554865423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034721482586004895,0.0080408037878086,0.0,0.0,0.0,0.41759987236192486,0.5603569231388182,0.4468029755895123,0.6182418489475856,0.4304296413086323,0.20035143208574946,0.10799047942876573,0.19905113247333245,0.6462040933873533,0.5109520109520109,0.20411826132358699,0.40992561777371583,0.4047779869890513,Negative
C3N-03670-01,0.0,0.0,0.0,0.0,0.0,0.11134734540153078,0.0,0.0,0.10589598725191945,0.0,0.0,0.03079710144927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533816425120773,0.0,0.010092129144084456,0.0,0.0,0.0,0.09979763553094047,0.0038521740402479047,0.0,0.04172665637025209,0.0,0.4705333321514993,0.7056553341502624,0.6965691527250429,0.666529096161783,0.6188411509657076,0.5176770339131963,0.27174430465827953,0.2612775810488485,0.7211077148635647,0.8141441891441891,0.3130465996606187,0.5215463255403125,0.7453320979905755,Negative
C3N-02754-01-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10835868462987107,0.0,0.0,0.0,0.0,0.0,0.2765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06811161998082864,0.003944821264000703,0.0,0.0,0.0,0.5200879284517679,0.6501262272795089,0.5557675274238605,0.07593891869583162,0.0,0.4316288877174486,0.5166269976198572,0.3005367778651754,0.5910147071336471,0.7028588695255362,0.5607949353870252,0.6166466280010978,0.7223228428823336,Negative
C3N-03754-01,0.0,0.0,0.0,0.0,0.0,0.17342971692382453,0.0,0.0,0.2197595248442706,0.0,0.0,0.09601449275362318,0.0,0.0,0.0,0.0,0.0,0.0,0.07503563429036857,0.0,0.5543478260869565,0.0,0.0034917385215376207,1.0,0.0,0.0,0.08637767600383428,0.0,0.03099498390357116,0.0,0.0,0.6276504844042227,0.7979123047290807,0.4968565535438874,1.0,1.0,0.19075733614479,0.16127167630057804,0.34100464972985234,0.5097622117643978,0.5614123530790197,0.17608667275812556,1.0,0.42823953694571465,Negative
C3N-03780-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973489787049109,0.0,0.0,0.028312629399585922,0.0,0.004162223698918749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732178631313861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101968640034037,0.7773597209253985,0.7317881409998328,0.5447791993396617,0.25305478912100904,0.23793709365665086,0.47582454947296837,0.21952583307912543,0.4941976528802289,0.7577376327376327,0.17983944654744813,0.3804604202686342,0.597216493818305,Negative
C3N-03839-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4569309754706218,0.13878024047515572,0.0,0.0,0.013457556935817806,0.0,0.001978086510377227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610315186246418,0.0,0.006733990315927033,0.0,0.0,0.0,0.5670161940807842,0.5435546976496246,0.33041183794062445,0.0,0.059913283405597165,0.1349674925320682,0.03393403604216253,0.4778420692904962,0.6740016886695509,0.4433020683020683,0.085465343949876,0.37482219457521043,0.41787660519840203,Negative
C3N-03840-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258148631029987,0.0,0.0,0.04508281573498965,0.05311495484463493,0.0,0.0,0.0,0.0,0.0,0.07045408267155366,0.0,0.0,0.0,0.009847205039156457,0.0,0.0,0.0,0.0,0.0,0.0,0.020365959006308734,0.0,0.5349976511048671,0.7398452416674071,0.51955750184271,0.07222451506397029,0.0,0.37469688982604116,0.16412784767086028,0.37768214575299,0.7274238626025147,0.8555441472108138,0.13996214593395118,0.5474832782792475,0.5765822847863554,Negative
C3N-03884-01,0.0,0.0,0.0,0.0,0.0,0.10916049082735997,0.0,0.0,0.10372301897725626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032644584087762274,0.0,0.0,0.08183031857804769,0.0,0.45531426444127315,0.5586550340880707,0.49325165534200077,0.8716467189434586,0.40441466298778084,0.13097873835881216,0.02536552193131588,0.1906807696949445,0.5476918243521859,0.4566159149492483,0.16623156245920898,0.4090513932561415,0.4688584038176077,Negative
C3N-04119-02,0.0,0.0,0.0,0.0,0.0019809737816641657,0.21279309925889928,0.0,0.0,0.0,0.0,0.0,0.044202898550724644,0.0,0.0,0.0,0.0,0.0,0.6231404958677685,0.0,0.0,0.0,0.0,0.0032154138903368024,0.0,0.0,0.0,0.03179252316540633,0.003681508101755909,0.0,0.019947121803094162,0.0,0.6264113314246713,0.7741671597856316,0.6497674159321635,0.0,0.0,0.4508873660165173,0.14841890513430805,0.3117775164608442,0.6277661781742734,0.7189430939430939,0.5111277901057303,0.44628569517915684,0.7899678213136476,Negative
C3N-04126-02,0.04764946346448645,0.0,0.0,0.0,0.010717955161988955,0.08231077633337383,0.0,0.0,0.07822685788787484,0.0,0.0,0.022774327122153208,0.008047057794493887,0.0016741617600848928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009953966828484045,0.0,0.035739814152966405,0.18347659980897804,0.02460325913302801,0.011400484691265318,0.0,0.10798146645375775,0.0,0.5169953642560207,0.5741308673473664,0.5727514292616153,0.0,0.1016949152542373,0.32414338429098577,0.11482488949336961,0.22641946542964972,0.7337007389565593,0.6464153130819797,0.2845255188617674,0.42116375653230315,0.5024119071101946,Negative
C3N-04283-03,0.2729943791517629,0.0,0.0,0.0,0.0,0.047138865265459844,0.0,0.0,0.2690134724033029,0.0,0.0,0.013043478260869566,0.0,0.0,0.0,0.010793244140810324,0.0,0.0,0.0,0.28647822765469827,0.0,0.0,0.0028511677855720865,0.0,0.0,0.0,0.0,0.006529191189736638,0.0,0.035339389021229815,0.0,0.5482241466419663,0.6563118668729665,0.434309711546204,0.06273215022699134,0.0,0.328922860657178,0.12060523631417887,0.2549716085687965,0.6069261632511471,0.4611037111037111,0.1933820650045686,0.5051122977963969,0.44030206122916604,Negative
C3N-03173-01,0.060807358201328564,0.0,0.0,0.0,0.0,0.15745352934029885,0.0,0.0,0.19947848761408082,0.0,0.0,0.04358178053830228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784428586643945,0.00726549281008782,0.0,0.0,0.0,0.4381859438569744,0.5821566928117504,0.6048920079035225,0.0,0.06464327946393379,0.6100509576524337,0.4269976198571915,0.33799175578092966,0.6709908824934712,0.6098299848299849,0.3135687247095679,0.40518739054778696,0.6116241768532632,Negative
C3N-03086-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11516731855714907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010977623984977989,0.0,0.0,0.0,0.018106294600063907,0.004193505917231896,0.0,0.0,0.0,0.8086953438693837,0.9981656812668994,0.9047427329092519,0.0,0.07489160425699645,0.3813916710595678,0.4503570214212853,0.30724786571517115,0.782973236551187,1.0,0.2979049732410913,0.3974273418419875,0.8616196937545454,Negative
C3N-03069-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048819353904099666,0.0,0.0,0.0,0.01005882224311736,0.002091414383367589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030727447012461395,0.0,0.0,0.0,0.0,0.7745876137884575,0.8580571727436245,0.8376123433696507,0.06851011143210896,0.06346078044934964,0.42807942365137935,0.0717103026181571,0.2538678511237403,0.7686980881380783,0.8980541063874397,0.4157094374102598,0.3685312610148806,0.8052083644659633,Negative
C3N-03061-01,0.056463975472662235,0.0,0.0,0.0,0.0,0.09743652047138864,0.001153425474793676,0.0,0.0927133130522961,0.0,0.0,0.013509316770186337,0.004767007063042575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008836108093171641,0.0,0.0,0.036198662846227324,0.0,0.0033743094124703164,0.02612862169648873,0.07306091463574252,0.0,0.6627341139347096,0.9173802223812869,0.7700483750085168,0.06479570780024763,0.06030744974379188,0.26678966789667896,0.12461747704862292,0.4711764659505989,0.8675834353298469,0.6957009040342373,0.2626288996214593,0.544930960643875,0.7353915737668988,Negative
C3N-02754-01-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388526727509779,0.0,0.01612041325258283,0.018633540372670808,0.0,0.002730171485676902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012189684299108853,0.0,0.0,0.0,0.020076685483012034,0.0,0.0,0.0,0.0,0.4991614887563265,0.746370337092213,0.86894770420014,0.17870408584399505,0.16594402837997635,0.7914250571077138,1.0,0.29764275010264335,0.540485525222047,0.9372864789531457,0.8268502806422138,0.5580819444425095,0.9032168723910856,Negative
