,IFI16,SFN,MAP2,PDLIM1,FGF2,PTX3,GRAMD2B,TMEM40,CASP1,COL3A1,ADAMTSL1,PCDH1,PLCXD3,TLR8,CARD16,TNFSF18,STAMBPL1,KRT16,UBASH3B,ACTA2,MID1IP1,ALDH7A1,AIM2,PELI2,EMC10,CD14,A4GALT,CAMK1G,CARD17,FAS,LRP1B,IL18,GPR87,ADAM23,GLI3,PPP3CA,GJC2,SAMSN1,CXCL1,SDC1,EMCN,TRIML2,PCDH7,RAPGEF5,NRG2,PEG10,KCNE1B,TNS1,LAMA4,SEC14L4,CORO2B,ENPP1,PRKAA2,HKDC1,ANKRD22,IGFBP1,WNT3,FZD8,GRIA2,ITGA3,CDH12,ITGA10,PKP2,CDKN1A,MGP,SUCNR1,LAMB3,COL9A2,DDIT4L,SCN7A,COL1A2,PLD1,PIK3R3,CA2,CERKL,NDST3,COL6A3,CREB3L4,AP1S3,COL5A1,ATP2A3,SLC40A1,PDGFRL,SHH,WNT4,GJA1,COL17A1,UBE2U,CGN,FRAS1,CASP5,CREB3L1,TGFB2,TP53AIP1,TMPRSS13,FLNC,PLA2G4A,FZD1,CYP4A22,TRO,SP8,MYRFL,TAC3,CYBB,THSD7B,SPATA4,COL18A1,KCNK13,DTX4,PIWIL4,HRNR,WNT5A,PRR29,ATP1B1P1,LUM,GNG2,WNT7B,WNT6,WNT8A
FZD1,0.15256451536311413,0.11582787076129807,-0.10499715413640415,0.04556053542349735,0.12488125857395413,-0.10399343678837533,0.335408642420407,0.17496976818303214,-0.03175977127148688,0.7584723270307732,0.45223303239127804,0.1351929034325355,-0.06160786356889669,0.1273501883214241,0.051812489869844866,0.03514322866782412,-0.02806691162976771,0.2633574803981975,0.07598006405235652,0.693176959451966,-0.03293875070199973,0.18765180769169845,-0.18669039723288727,-0.08172597936090308,0.15840003738864983,0.3245054984141532,0.22564574819960367,0.06914234993295809,-0.07196401849057942,0.17878693960264533,-0.1328283842322061,0.14760096190779404,0.009692700751267927,0.032620435469358236,0.7739159862183875,0.38555293837723426,0.16097543709484272,0.0008721851607933582,0.16646283673300175,0.6476490610322039,-0.09048909977459689,-0.0280462794574249,0.563389578821741,-0.025000461780787804,-0.2516539673630812,-0.04152972793600033,0.00044548408889428506,0.30749505889212464,0.6592153691531315,0.07461834058059547,0.10257939501354457,0.6679651851314483,0.033251360852962576,-0.02412932192185216,-0.019087846756602432,-0.025481046741867623,0.04327221864111092,0.3078392111708966,-0.10574308792277823,0.14004370985484108,-0.052047167084431946,0.09534767873451057,-0.20177895092940307,0.2174013847262693,-0.04887328358803357,0.06846944843915402,0.035163017699484864,0.172829504879991,0.5346695709970968,-0.05518631543554437,0.7876039062658491,0.02756398517296696,-0.015121497648849394,-0.05723841511082535,-0.11161366432904662,0.04253458276549215,0.7674194440308217,-0.04060355637165171,0.1407248248097757,0.6131165993141756,-0.36149579416620437,-0.027863723595361222,0.7434498898968962,-0.13420774032525046,-0.09411365731256642,0.7469248665656387,0.1580981053505727,-0.10521409183970862,0.004373173172301902,-0.23278508793971583,-0.09012153293561033,0.1338306129632977,0.24109814473282629,0.07702374369051927,0.1207818310481548,0.28382621282876486,-0.027512787281248965,1.0,0.13306822199232074,0.5207205983831588,-0.11268296628033352,-0.17736342162279992,-0.11884088599523225,0.18525644091357457,0.05804634384054129,-0.06228415380713599,0.2180003638282273,0.15960681726002052,0.19569714683063036,-0.0768626724885911,0.1642220543521676,0.3673080725745,0.009159911662891726,0.23765841829462728,0.7029703204531735,0.04721379492113847,0.12953972357177457,0.16154782855003286,-0.07484545605976795
CYP4A22,0.2456820870724783,0.3004036087716167,-0.07466278686653624,0.41029369498996426,0.01935167414913144,-0.06329035636923483,0.41324495707719405,0.28898934083423417,0.10198022279218855,0.15733712764063998,0.026492591051277735,0.43126979546584776,-0.0916214955170612,-0.08137394729898957,0.07212137591683547,-0.06596838940216364,0.11855309808681955,0.35922851207873346,0.3658639311226143,0.10141553889410067,0.08283066544587629,0.2918595966225344,0.02012218087942921,-0.12231933333489893,0.17663285330556797,0.07878597874854142,0.23282819150899098,0.3132476365304267,0.01374037929573048,0.04801383563369286,-0.07590113177998141,0.29879399310700655,0.27049477911388553,-0.12314569292369285,0.20102462399555177,0.2764640545742646,0.12001138127971747,0.009180544726884215,0.2369388570035968,0.4150992419975677,-0.11849325359215179,0.061786956051708565,0.26763961671438674,-0.043826042945210766,0.002544991675892652,0.09968498054495144,0.3165024226889337,0.03567335059494857,0.21559628576951664,0.2449272135858111,-0.03880901665353628,0.00568055027689264,0.20478678232529834,0.2585055893164318,0.3142906783736607,0.260986127872708,0.11058520921280765,-0.10531652438329932,-0.04044153639835827,0.4064927245912798,0.055116986433321774,0.2696080737691528,0.1290430027349585,0.13469178748899555,-0.20184006040561192,-0.024730202345484648,0.33944898551133273,0.29322802117937524,0.08272122360946173,-0.16539940086189353,0.16538211644629963,0.010320085036315164,0.2557450733865374,-0.04938893140838297,0.07757017523714602,-0.024832609295626216,0.1959070392744259,0.21838024612604065,0.42358367638363176,0.14553630327558514,-0.33162011533545743,0.09600760149884623,0.045726144518723186,-0.011233842426276083,0.006171424071295197,0.1343571769087023,0.388947231588017,-0.07114963377884467,0.26572399798152524,-0.13307229260896383,0.029227904779233434,-0.017645657017739402,0.21766484295504182,0.10322031141539754,0.2663620633681577,0.14082674628251116,0.0684790222033815,0.13306822199232074,1.0,0.025294948992901096,-0.0007531626342086377,-0.11798608149797044,0.11985261328218312,-0.06276404011626184,-0.05772040491079117,0.027784181177700817,0.11201720534691059,-0.030577984938169097,0.3198580908082261,0.024889252436844235,0.016110951676251175,0.3031276894404532,0.1568153496884397,0.3149801042715497,0.03437048839022804,-0.12464067552481414,0.3688902267698837,0.14141771615610385,0.12329781203646675
TRO,0.05383999229356301,-0.2294737498098607,0.18093533259558398,0.1078301321545906,0.08666287100561128,-0.004954179064382441,0.1253463308131901,-0.027095800935294897,-0.14371814369000596,0.658733420974009,0.3983914048406216,-0.13721837096781775,0.16184359658428665,0.008842867164765619,-0.12056834659487314,0.057989940891121576,-0.12449509535694465,0.015936312754610858,-0.05421879709738151,0.4820628745649788,-0.2786658561884721,0.1280144705191275,-0.2524562958855996,0.06378952534498442,0.2079284447492504,0.12382125216668302,0.1350774078111782,-0.047825047932359054,-0.1383542763242073,0.03735988819661929,0.08393465568242175,0.061490967644126794,-0.05947485559121066,0.161773744614892,0.5615651871546047,0.20639996914358,0.11114959455467542,-0.01421196632780521,-0.007685370561153247,0.253559482212828,0.23542348711624023,-0.09890213452948547,0.27047002871865605,0.05164293418906041,-0.06263774635084383,0.0314375222499526,0.0003236466459805324,0.31719523747027706,0.48052050790978057,-0.15116333448429276,0.42687833108369816,0.4310269964704611,-0.019240653007186366,-0.08511875111940284,-0.2848129066733463,-0.1259795393356913,-0.03629088426046969,0.20943860269625927,0.22025291285215426,-0.09201892761397543,0.04093629820935494,0.038601914319259696,-0.2727741443289635,0.11421163437152682,0.25556378185610246,-0.07883095565555703,-0.19491088267435625,0.15060238602803316,0.1949992244570184,0.24251538170280423,0.6044229195546276,0.18620325310433988,0.10921805622655568,-0.16562989672211959,0.048582935101812545,-0.10014771383409707,0.6328453175551502,-0.1438308812253904,-0.05515990166006224,0.409758908218455,-0.08884218986681411,-0.08288791605368857,0.5832108393623243,-0.3144620700614659,0.17419612647344432,0.5151466016173014,0.05430510374138912,0.07131093045408886,-0.19323270486481736,0.19247617939203177,-0.2376742816611998,-0.07323926144865014,0.15904209034472463,0.057224571086470784,0.17176929276847985,0.09635000624361324,-0.11153244855263182,0.5207205983831588,0.025294948992901096,1.0,-0.20771400997358241,-0.040159078700999475,-0.17053066617680768,0.06930318475256121,0.25355138382629044,0.25431210732605936,0.252428708088505,0.11945608234618893,-0.008569243277987743,-0.14236888728410976,0.45428517839206456,0.21220155015940395,-0.024379126970978646,0.19856995196363195,0.5528516403741031,0.2962243046800401,-0.0712076916655929,0.07249103740497224,-0.04082723537570418
SP8,0.13467149267127435,0.13972805168826372,-0.06978261711904794,0.048187332768557946,-0.01253741196299929,0.02346180752866812,0.02576412522067474,0.006904827199670258,0.07815340457095166,-0.10799628366452263,-0.18082998770123754,0.034613623360786355,0.016869112565846656,-0.04708749168088591,0.1615955461642095,-0.05973129282808188,0.0006624013657048967,-0.0006626695841834122,0.02498197726691718,-0.1537233865022724,0.05130275497301624,-0.13770404996839458,0.22885012260922283,0.07767632139523968,-0.00847886727021262,-0.010994350234883805,0.06419291161108213,-0.011027568810978708,0.45158582059037045,-0.0769001824748566,0.11390154850127596,-0.044742577103118165,0.12841738930532656,-0.07746287890584436,-0.0698438908651598,0.04980446414751502,0.0062068660357620965,0.20197155181354465,0.13301470568110282,-0.06435169081480055,-0.11079790452328446,-0.0511562273583631,0.07048420003175115,-0.06850769720264781,0.006752332121833915,0.11851495316435641,-0.05727694385241796,-0.05958536837307953,-0.08486409573783375,-0.016485302922769916,-0.06879217342541101,-0.09547409338280831,0.12897430461740067,-0.005649163953297335,-0.0215661219365176,0.0027511635281222122,0.004544952400827988,-0.08823735108547577,-0.042536739928171155,0.17115886883446046,0.03858543966942878,-0.013797496304073717,0.23776478068953094,0.09908159716011689,-0.08836586770677789,-0.0738465725591746,0.24815660751693966,-0.10239405991511967,-0.05667939258338811,-0.05596030610304377,-0.09278310319403425,-0.011299947424756422,-0.015556645466862558,-0.05603023179249666,0.028094729083666982,-0.07233832358734364,-0.10183546445877302,0.14472611268357424,0.15792692701421135,-0.05452493903958609,-0.07383046999111471,-0.1285471616784318,-0.12053871410814239,-0.008369382164594073,-0.02344024820186767,-0.028576937877848072,0.10903269285999119,0.019690712702321554,0.04487234766721612,-0.08748459427024662,0.13916926876692295,-0.036977250456818676,0.06671168528447892,0.006725387790519639,-0.03145749034880574,0.10201391290253592,0.0413550953228761,-0.11268296628033352,-0.0007531626342086377,-0.20771400997358241,1.0,-0.014432424217398347,-0.057842942024725376,-0.049602617435831886,-0.04450205182601807,-0.054199755377094025,-9.016410446204883e-05,0.017717154490974007,-0.11249424507923474,-0.0028122450018070845,-0.1315460299344836,0.029079433507699017,0.1603824921017065,0.11583126987029149,-0.16777676073198913,-0.09995168872447957,0.19022619780657993,0.03117850018825481,0.06470679026240794
MYRFL,-0.13880345928732524,-0.1322645496955065,0.1093922681309346,0.09882939588835195,0.02550275985321604,-0.07617557086771044,0.007403735655268883,-0.10762764210816991,0.1807043688365923,-0.17923715726034925,-0.13206310931851015,-0.08999353593933666,0.009148127440059804,-0.09687405284498417,0.057549187092465696,0.18723836453940243,0.08076517936211286,-0.10431995559452681,-0.19554209255172375,-0.18088285912369748,-0.00878912416803598,-0.034959344540550684,-0.1111246273286637,0.27463315285559814,-0.015573253340015325,-0.21306816874984455,-0.17587526580441493,-0.08463698229204908,-0.06552427113042296,-0.0027086781721638777,0.045200803640556286,0.06196580046180741,-0.04649260770355037,-0.04152773869806938,-0.16107278926305252,-0.02547219406910662,-0.019899079845677216,-0.14428132712956557,-0.08869871981283857,-0.2076603342117965,0.10542989790344204,-0.07839009899553485,-0.12745147814666852,0.18571708391942918,-0.0006007012928448461,0.016008607426093252,-0.16174433108290065,-0.036179199913700506,-0.17470713495833828,-0.15763682408939617,-0.06713145821791909,-0.11494903182966541,-0.0249732065971633,0.2461700910124845,0.10871155452682138,-0.10503039843835221,0.04488287766022912,-0.02694895089833612,0.03506633848850173,-0.2028173989166094,0.10999878797850224,-0.04228676061823999,0.08994698293335986,-0.06668949579109032,-0.0015660661031739046,0.09481444800081702,-0.1585925273681877,-0.10540094676044391,-0.04295512706153122,0.1450866656511815,-0.19107492253002806,0.14098174894506604,0.01953160850333821,0.2948544100433115,0.027447746518323355,0.16017779918149205,-0.23083548468839704,0.16342834071716872,-0.10676391750580383,-0.18495475779591858,0.21035270193323644,0.067016157840532,-0.21916559107349579,0.04056626100890569,0.035796794333967166,-0.09626192949399369,-0.02753238191515103,-0.0019111874486055366,0.013288126914116963,0.25456572602760014,0.17929697327564242,0.03667200401076233,-0.03650273179360532,-0.05203978490475069,-0.134567374474847,-0.05441903510495178,0.03226591108246,-0.17736342162279992,-0.11798608149797044,-0.040159078700999475,-0.014432424217398347,1.0,0.1019171796242038,-0.11718200147810877,0.14313171623279092,-0.07994976846580962,-0.14994641450653928,-0.17436805587411158,-0.012956340119562175,0.16484691165597506,-0.010262885077146552,0.0045170587211112905,-0.05502096327209473,0.04506943111792365,-0.10971201977988035,0.02436279709410481,-0.1946597694176649,-0.06064598511210357,-0.06786551999818431
TAC3,-0.008694599427409981,0.007518277308162952,0.010613178527887075,0.2767204340563834,-0.001971539611569775,-0.09656964528235683,0.09843969864030473,0.08512099973520612,0.15844418605309635,-0.1721238485477015,-0.13180299477363944,0.3268025284549097,0.013221504546024136,-0.14269560429537703,0.06915181074975336,-0.04540120472560989,0.1776706685582812,-0.09074873948298305,0.04937833838971329,-0.13817693792216074,0.1959770522546436,-0.018045605440758294,-0.008345114560867156,-0.113585695146007,-0.038892915522875465,-0.1085811795755018,-0.09739605226260076,0.221125106548566,-0.11018172468670173,0.0354430688272901,-0.07687280489873322,-0.1055680842624965,-0.07968693750857783,0.010471590493896893,-0.11723367562230898,-0.005407441713942639,0.0034831709535907912,-0.07994969374352497,-0.15001414533170124,0.039123378713403684,-0.07538126646167291,0.07440187836096532,-0.14574818214972177,0.06882517441299639,0.06761048806838903,-0.05780561317824668,-0.021058234434230726,0.09960215572335515,-0.16100280860805674,0.07014941675700054,0.08737972409680879,-0.09644385044088714,-0.05462815604766035,0.41658879496667334,0.2505032449814619,0.15306136769555134,-0.06146148205160781,0.12212275991886994,0.05058257690921391,0.015821579620813684,0.05704466207161392,0.012018498227652068,0.10727321570287777,0.005209788230015881,-0.08591520113003315,0.2608584875652403,0.010701668626757482,0.20761099662276986,-0.035887129690345215,0.015445902322225171,-0.1544619667209222,0.10591334323248831,0.05238523818669136,-0.01671759340355393,0.20854137851195176,0.13356101517152424,-0.17074669270741322,0.04685193994741503,0.11209646435579532,-0.028136355678151332,0.23662102053024509,0.23379253074482828,-0.1807844777372248,0.18620928612604554,0.18133291309462266,-0.17141893315427306,0.16650375267389997,-0.09425034059737078,0.24481497426657028,0.022544995144626448,0.17799959008761446,0.1449654454905792,-0.06914378108224103,0.0032260438800344503,0.015870074436434314,0.12303190939054442,0.08634836067619268,-0.11884088599523225,0.11985261328218312,-0.17053066617680768,-0.057842942024725376,0.1019171796242038,1.0,-0.14557068237961657,0.0115449208728071,-0.041989284718111385,-0.07312353913675186,-0.12062391123764392,0.14187366161700357,0.11755794726797517,-0.016728050793078417,-0.020463901707389077,-0.025886087737580964,0.02381871923481559,-0.16153252156456407,-0.045468070491942604,-0.023681844552689974,0.12320551448163208,-0.020517846336919877
CYBB,0.46125916522808946,0.051245571103512126,-0.0269807400693013,-0.06837517193766672,0.06252166444536172,0.020313898412326947,0.05021744817558788,-0.06606894468052295,0.5070120314806985,0.24698041588180814,0.38343289293643257,-0.13746427560955227,0.05415659279262241,0.8695581427086705,0.610873839912147,0.14620040249818883,0.29802246426708534,0.0011469525936954096,0.34983462264748155,0.33056339318551486,-0.03427141700453043,-0.13425868302977143,0.3328734934395953,-0.28053701706704987,0.05347151748216432,0.6236972218421649,0.07546821244622931,-0.08720532692904953,0.30236912155729234,0.4853272854718411,-0.009053300172085542,0.16896015390060995,0.055639600237779516,0.22862224225724015,0.11373066988065511,0.18091478661810104,-0.02976995671416981,0.6469052895551822,0.1704519334396146,0.0645219548435539,0.29441551859436155,0.09186910768078857,0.21110864864524362,-0.13918744975895303,-0.03509263515644382,-0.029944573047276515,0.11735967385132756,-0.10929707900730308,0.2832161381668274,0.0920686065339239,0.029619814513863838,0.18230758911428743,-0.07299677623195512,-0.108882129637316,0.04542730039528214,-0.09990021312900814,0.06555187030035989,-0.01826429248082395,-0.03119201105816432,-0.0076882344683504335,-0.1033559965691884,-0.17802627967273402,-0.0068224972513177325,0.08911299614565549,0.16402279120948401,0.10487758562791807,-0.10187320207516355,0.03584311756469775,0.1380293816691341,-0.05901305671309868,0.15836085629668858,-0.09922757035703546,0.188266816953379,-0.0853069899241415,0.06407675285934104,-0.04365871688612289,0.20237942998269784,-0.08416372755961965,0.001586952393029724,0.018657299473435324,-0.13462402010249302,0.0846005542112572,0.21674215453807905,-0.2017046525621268,-0.09063339610545461,0.17903257215720678,-0.025464910966318782,-0.07308035817430647,-0.23755324610177922,-0.22878438505449247,0.16442582931923064,-0.25951916949480686,0.06491176162678232,0.059481355810165476,-0.06572257161013774,-0.01601758684170207,0.03414834959693974,0.18525644091357457,-0.06276404011626184,0.06930318475256121,-0.049602617435831886,-0.11718200147810877,-0.14557068237961657,1.0,0.05369905256198964,-0.005098295859035453,-0.12231603178015608,0.6326438910867457,-0.03256485456087942,-0.14169168058774312,-0.09984732565072232,0.021206632092018677,0.11738698388201829,0.07233557613319971,0.34249087217648627,0.4480199349904419,-0.08783104246866717,-0.03367746690260659,-0.019155666100701824
THSD7B,0.07625228123090119,-0.0858525687355447,0.3288202723484283,0.1234306989790712,0.2606987242249014,0.005220146674405787,0.14901710524840778,-0.04947747237823369,0.040159472162398395,0.02620892550316585,0.034579936405606304,0.023961290977917996,0.2782268546157682,0.014504670965081378,0.13063129259753092,0.45883003675918493,0.10906780591538194,-0.0999971934421337,-0.029945613184779025,0.14594632694690451,-0.059591520951650365,0.20719038570559756,-0.1184969474059262,0.19921163872920536,0.29705354193308764,-0.06790406332641445,-0.14597590527505463,0.12486748558731375,0.037008421434615656,0.10645643923477346,0.11030428984111176,0.23327176763276078,-0.016667980867237888,0.39548968366906584,0.028621701440789092,0.2790905168234917,0.2040924816514548,0.010775609360434778,-0.1875329147327399,-0.02886725198027476,0.24834965347072233,-0.10459636787279124,0.06718859647653831,0.5125294125171259,-0.1012498645525333,0.0686479813850678,-0.004681940249620154,0.39421086066999983,0.04159352120081769,-0.0619807148564711,0.2992006760871577,0.03881081479259781,0.06256739047307196,0.1527920198747939,-0.007882064897983572,-0.16684864183981984,0.04879892213526602,0.3649706032123271,0.22620277250078288,-0.13875218335563785,0.01909852638187832,0.04396205607493779,0.12431292908350866,0.061825000088600694,0.5554031314964691,0.004165144594276357,-0.19174492390237602,0.0002562071233140816,0.25023577483010145,0.5373612583385252,0.030987530718188876,0.13474378706298668,0.2687891467679716,0.09816580369389713,0.16791403683594394,0.08081839029376559,0.014707990593414207,-0.004045597010815651,0.028005519091757285,0.038936566220079426,0.1515874613354807,0.16480423248642792,-0.04210020573711108,0.13862552403067174,0.32057646837780246,-0.05488518508844702,-0.07632724809861469,-0.055402927402720396,0.026475172058788743,0.22101132793118516,-0.13246301115016546,-0.002735071564622232,0.08568807034046627,-0.03431370954429587,0.041083463305391234,-0.07446760501557101,0.07308319035585796,0.05804634384054129,-0.05772040491079117,0.25355138382629044,-0.04450205182601807,0.14313171623279092,0.0115449208728071,0.05369905256198964,1.0,0.18164932665858666,-0.045044120351983456,0.12182401382244268,0.11607889497696437,0.125798380444588,0.16620902962647424,0.2455217802651906,-0.19111999560135914,0.2443439760414009,0.2634217983831293,0.3059019457377341,-0.019608376290317864,0.09206183613902023,0.010635391575111177
SPATA4,-0.014080834756093709,-0.11342293692635058,0.45307728574999306,0.030401253344332958,0.11113343231244857,0.04132540108505355,0.052063119064892104,-0.04023330315604091,-0.022059629125101638,-0.06665434075848774,0.003174835809460833,0.02444467562911366,0.20322100215326092,0.06860358698295535,-0.008485748896988318,0.03367178708147551,-0.10086373022633432,0.04034713559220872,0.10917094128603845,-0.10693629697929546,-0.0824580699134431,0.140609464876449,-0.1175690599022576,0.2774164174855334,0.1339551606915513,-0.04800930055290931,-0.09429525606091116,0.07897775159605254,-0.02108127238332299,-0.07215546224213785,0.30186685420502846,0.09563926329900917,-0.028907212144939742,0.1737792211618774,-0.008323668420211825,0.1399474699946145,0.05422815960219549,-0.08809416410454236,-0.03948725030924574,-0.1681448327928772,0.15978174059655545,0.020467536516368883,-0.025132933090524102,0.27809845558999513,0.1890676650827042,0.28376519274710105,0.01512332640361023,0.2340052052516806,-0.10045282685856144,-0.07303988294691433,0.2764072220784222,-0.105124767215767,0.0899760088880629,-0.07911735349964774,-0.07997218542665496,0.07543964157354699,-0.043747431227138776,0.049404717860527164,0.3978313459834362,-0.0219430130671213,-0.0104742221095036,0.03996492268466605,0.12569356588074526,-0.1289682272777335,0.2810838002590363,-0.16249645299633242,-0.004935514842092481,0.001803311434170536,-0.04064412441794768,0.4173604565904356,-0.07931879150191352,0.21014787600919352,0.19097870821836058,-0.0023638838310778973,0.2209356676004111,-0.04256469354255315,-0.002388074445522121,-0.12836586369985567,-0.02377432313221756,-0.0244263899416589,0.16051184014710765,-0.11845519379123615,-0.07207022834157292,-0.1340036063945263,0.29624836196300425,-0.11150707128414439,-0.12465793548730657,0.16739123919216553,-0.10220966395883906,0.3266363651951808,-0.1266226420995967,-0.05628224608502595,0.032334476776311266,-0.06822831598444183,0.14825984068468012,0.03012076830797994,-0.15685446912548567,-0.06228415380713599,0.027784181177700817,0.25431210732605936,-0.054199755377094025,-0.07994976846580962,-0.041989284718111385,-0.005098295859035453,0.18164932665858666,1.0,0.05115570715100193,0.06231780266827032,-0.115688586954437,-0.04692180449161165,0.2615399147764134,0.11597447378444861,-0.0260705635353528,0.15806497658141827,-0.016874838910945246,0.1723343719559855,0.032699394318598946,-0.07096744626777189,0.031020730797870207
COL18A1,0.08483695840415491,0.20300228605686366,0.01638552332489426,0.2685998077135337,0.06160844761511303,-0.005741922143545213,0.12949524575889154,0.11207805064821506,-0.19052343358944288,0.2989765753757912,0.22416999752996167,0.14403190479196298,-0.06074385029727693,-0.08679185136582865,-0.2774909734552314,-0.12234865385247658,-0.1550098833814154,0.14549930962656993,0.1856369256686248,0.15757164820835953,-0.11231456432059221,0.27197238128604795,0.04475676931662865,-0.15300692756188708,0.2735655177099467,0.030629897341324628,0.3313316854216887,0.21006202767149793,0.0319427974560107,-0.10889539992939962,-0.0397842603177137,0.04277734927394078,-0.03158310561732705,-0.017895108690031327,0.3375944306425892,0.023664499743480873,0.17771559902311776,-0.07305828499215095,0.11394787468542068,0.19776001877850247,-0.11010400156819257,-0.039008594147556794,0.22283842726639272,-0.1988138346766987,0.0540204698806018,0.052941573164873926,0.22816045220882006,0.5122412570049446,0.22157697952467048,0.162048353513488,0.2092987280600345,-0.01078246073859445,-0.1467272617306781,-0.0655142676404182,-0.2109160825387044,0.07800018601030428,0.16724835322634626,0.4175013913315322,-0.044886351169270124,0.4189973158606021,0.12880866737921928,0.1665966466768463,0.022011374627392097,0.20407982899714508,-0.14149545968465765,-0.06802978558754814,0.36136541878856765,0.12876454606500845,-0.0783190453870729,-0.09814772433781829,0.3781765554803134,-0.12318603043782618,-0.06293336799749162,-0.17878983151409636,-0.015093520696931595,-0.1341058108589157,0.45339001302749043,-0.04189310737788075,0.06525442453030764,0.6128711396083064,-0.013902532514164293,-0.21338203283434368,0.16184794419462542,-0.1164748636703078,0.08434634579193577,0.12422222060159292,0.06555554027677916,0.06357364530218704,0.13193216116322284,0.0004895760433660394,-0.07345900664198961,0.2897610045919367,0.2466421454900245,0.03829214404032652,0.11967863577800168,0.3204956639400114,-0.09214580587450229,0.2180003638282273,0.11201720534691059,0.252428708088505,-9.016410446204883e-05,-0.14994641450653928,-0.07312353913675186,-0.12231603178015608,-0.045044120351983456,0.05115570715100193,1.0,0.17215109552470378,0.14296911605233883,-0.05333403746976124,0.10161442364905823,0.16154214436881037,0.3153440332767983,0.13329619148753064,-0.05677357063539513,-0.034676859151431434,0.46948608660119084,0.34381130311608826,-0.05195920651224105
KCNK13,0.3776476756308381,0.11321765243478445,-0.08215579088426722,0.04433996351312917,0.027256718127937427,-0.09891154302674195,0.09175119820292411,0.03189024958734171,0.2552903813381061,0.265641845389041,0.24013625804048422,0.06645541345632162,0.033826634686440406,0.5112208454548164,0.3073699631383125,0.09491456468859771,0.20006052802593374,0.03140820104644534,0.3552551302828259,0.3056855082034355,-0.02487119008508036,0.03637342637681966,0.19184211061833473,-0.34688551298481723,0.13792689125155116,0.5294471259761158,0.06777710693049063,0.050796833160117794,0.24480816591154667,0.20382630108829608,0.05280769622865977,0.2397617536573205,-0.015748491202566953,0.14696221810034804,0.17448216676533435,0.17369197052803376,0.04934904609996582,0.30474839732866876,0.1592938804900617,0.17080569906190443,0.14518919519490622,0.012095553218399528,0.2208244480200164,-0.1841320710874956,-0.11333433612444044,-0.07910363655357448,0.03571085903514044,0.07068993534973474,0.283483397590336,0.07388020890427589,0.02279960197496285,0.1226902842511782,-0.08175331115085785,-0.09201592762470547,-0.11652800407595547,-0.09121250160459908,0.06622708652976479,0.1713400615507777,-0.14954263686805938,0.2268990416907468,-0.03916659594195207,-0.1411023796699717,-0.13742751706535009,0.12377106841933741,0.03026445584256055,0.14984673450605074,0.09540953231419906,-0.009004545353929394,0.18595819815668455,-0.17690067657342154,0.24012066821623188,-0.04532535897940771,0.08086442007460155,-0.12134141540672747,0.042286846977319964,0.04630476326740815,0.25160434349773075,-0.0013520381216305458,0.07895286002724239,0.2017497444051351,-0.14114843114824505,0.04400186533128618,0.13632588019803454,-0.05384546475901538,0.0003151338104788584,0.16701482873658643,0.05061258340726989,-0.06941767749027201,-0.0704883864542907,-0.08616928783759677,0.06541240112867701,-0.09100251609532997,0.2920393089990767,-0.013675520149771376,0.060058009492405466,0.03199125057557037,-0.07735488953217035,0.15960681726002052,-0.030577984938169097,0.11945608234618893,0.017717154490974007,-0.17436805587411158,-0.12062391123764392,0.6326438910867457,0.12182401382244268,0.06231780266827032,0.17215109552470378,1.0,0.18751268329868775,-0.11777364986802695,-0.0407075728271061,0.18640073749998273,0.12003813367278085,-0.024995769075250477,0.1883949858527621,0.23284968664826047,0.11447720750091599,0.1164630855705788,-0.1500346657266199
