,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN
MAGED4,-0.017023926202455388,0.04626184787838758,-0.07566564949090916,0.018631139121574984,-0.07094090452217307,0.06410703595953902,-0.050731140530454466,0.007407773846040407,0.19210006286007414,-0.07094090452217307,-0.011178409316465052,0.040178892088085755,-0.05531637333839689,-0.07577521619426923,-0.07094090452217307,-0.12974653468252403,-0.07094090452217308,-0.004014628564061924,0.01825695404632081,,-0.10758620091760647,,0.06281460620639569,-0.07094090452217307,0.0472240103864912,-0.10103244826235776,-0.04402360345410593,-0.01656308636479587,-0.07094090452217308,0.0206563433205416,-0.07094090452217315,0.05476002901310319,0.1465909675374516,0.08118650546877339,1.0,0.13502475329148744,0.05651341478849354,0.14940766838498948,0.10713166039800438,0.0008903363126398788,0.046180527041283406,0.044883275989963535,0.004694569417034896,0.05802484163856081
MAGED4B,-0.11386645179301422,0.0555710678927638,0.01773830325864916,0.07479389038091368,-0.10639550767382731,-0.09158651037294194,-0.18595025059063705,0.09844736917564217,0.13848024542520773,0.0736857506863957,-0.0018039106134296614,0.01046980552818022,-0.02343333018137006,0.0036662010259542422,0.07155461153420374,-0.07949949935896708,-0.10639550767382731,-0.1349831529371639,-0.13202186711816835,,-0.08718312156836751,,-0.14036108415890833,0.0736857506863957,0.20496894942550903,-0.029583202473353803,0.1373478744895664,-0.08749925611303437,-0.10639550767382731,-0.1632338348964459,0.012948284848924055,0.48791236438833063,0.38509175107325744,0.3614935916607566,0.13502475329148744,1.0,0.3267217620703496,0.4101169375302131,0.34640645608492016,0.24566076816429322,0.344600430278978,0.4211941176492109,0.2007847144832138,0.3257685602809672
MAGEE1,0.0764334684733538,0.07841978249496336,-0.11484237563429148,0.2095788420042871,-0.1469498486894609,-0.33622888173134247,0.04262069360558775,-0.016845781537405076,0.37115951164130084,-0.05507915144791729,0.034779710512684296,-0.03286172193307268,0.15674066924301136,0.19108086070502553,-0.02707215619179271,0.06614459397520042,0.015439038453028457,0.09443245478391141,0.02569199300035034,,-0.0786805121157485,,-0.08372251352340813,-0.05507915144791729,0.25587319459095725,-0.09866656740095345,0.22929429519506025,0.4134037767450854,0.3030141335338894,0.1796974093652419,-0.20746477115751946,0.5660464105157821,0.5653713368110418,0.5225735651353952,0.05651341478849354,0.3267217620703496,1.0,0.6671849242055641,0.5517946354235809,0.6704350647493696,0.6718191566344571,0.624280051912475,0.4175587107015719,0.5702031481293056
MAGEE2,-0.04398409919293238,0.2809620015668661,-0.06901065899482094,0.12666401133346308,-0.05858079474950883,-0.09455598977875705,-0.15197692058224735,-0.027471396478533784,0.1016843305977283,-0.003558071724156384,0.21316268989339202,0.048319804712022345,0.04465163316947097,0.12529906930283427,-0.033092327465705854,0.0933836888057143,-0.11046803172010758,0.2336253789302048,0.004075225166479208,,-0.05961472844316175,,-0.3094908432362717,-0.003558071724156384,0.14570454524775295,-0.11818570188296061,0.3204006994924214,0.11984766416593334,-0.14278376702635778,-0.0812370823311608,-0.12164452233463234,0.7083835578419287,0.7503232374566066,0.6702930857876574,0.14940766838498948,0.4101169375302131,0.6671849242055641,1.0,0.5532243934055582,0.5810716636655299,0.7560531182468312,0.7002509801214369,0.3374281615456633,0.7908788666968869
MAGEF1,-0.012775579416269323,0.16274790086616703,-0.004350601839954879,0.12930200017383475,-0.00638658288465212,0.01715187873049866,-0.13916700953441602,-0.10403230972265422,0.27269955895353665,-0.13177619649589759,0.03632411434848766,0.16590212443873703,0.05100311350130366,0.03604172676665664,-0.03380515021322017,0.253498562878409,-0.15875699040102498,0.1304124663844464,0.04106279979733908,,0.033842440957780266,,-0.3347517936225475,-0.13177619649589759,0.023639739791135754,-0.1867480097678541,0.30924386339621884,0.2590739988015159,0.06569810305149926,0.029363601795609023,-0.04901296598081999,0.7290006857488064,0.8648094430722356,0.580411319333326,0.10713166039800438,0.34640645608492016,0.5517946354235809,0.5532243934055582,1.0,0.7706689448991719,0.8157382690565804,0.42815177998610543,0.5499965352123569,0.6768983667453427
NSMCE3,-0.11578842345040355,0.13137174695652892,-0.03400157799088251,0.004996160734454632,-0.038724865962088885,-0.08453298407500642,-0.026808023626257803,-0.1172938499286577,0.4995225823050203,-0.1286862653160424,0.1363765802848821,0.0301115480445335,0.07337755755922945,0.11440410496741074,0.053503148772013814,0.19073527434075893,-0.15789797738292324,0.11852116967517735,0.10805662249166834,,0.023091199911702793,,-0.4055234365371539,-0.1286862653160424,0.10432322720421497,-0.08058900764625812,0.48828587982808735,0.4816060402183367,0.3891286109276467,0.2870388098843309,-0.07564055883629107,0.6543705881485349,0.7927037196754106,0.5370581685452159,0.0008903363126398788,0.24566076816429322,0.6704350647493696,0.5810716636655299,0.7706689448991719,1.0,0.8726548491649581,0.4963293207159866,0.6042952401029651,0.7835498944444589
MAGEH1,-0.06996690776984185,0.23016294942213258,-0.04879040116987403,0.08829135612663565,-0.0983698113151152,-0.20433902805716145,-0.14731935920216593,-0.11117739555476322,0.30443541723143663,-0.10796159939405787,0.1585559161857915,0.027461208244647605,0.15778011209591278,0.07768632410894247,0.08441623147861128,0.23386434130376055,-0.17932505653975042,0.19022281971257643,0.08850782411899882,,0.16458188143973485,,-0.3484746876707329,-0.10796159939405787,0.08704697657280822,-0.05824670759299347,0.4918254928998499,0.3047061795449456,0.12621510472598202,0.02585038415443877,-0.11363498108347946,0.8191098779341126,0.9232935846635884,0.7762440874170919,0.046180527041283406,0.344600430278978,0.6718191566344571,0.7560531182468312,0.8157382690565804,0.8726548491649581,1.0,0.6371465601373592,0.4415383730911294,0.8441838900834665
MAGEL2,-0.03443033051908615,0.10817291998194353,-0.06097899758572924,0.17399059025856567,-0.10879902616475483,-0.1776356093149725,-0.12148309064661732,-0.05872948496431795,0.022189097466352874,-0.060152953378730334,0.2602291261326115,0.019853759357210583,0.044255512851978186,0.20299286750246653,0.10191344323277401,0.09199471320975708,0.02127255196561885,0.04805146486328767,-0.04607526422925333,,0.0711101839279631,,-0.19942886136522664,-0.060152953378730334,0.09499906944456105,0.018355415939034964,0.21122791101214863,0.1081337980751676,-0.12065541666457441,-0.10855231946812771,-0.12306156650130257,0.7830812487363656,0.5767905602861194,0.6537522832500574,0.044883275989963535,0.4211941176492109,0.624280051912475,0.7002509801214369,0.42815177998610543,0.4963293207159866,0.6371465601373592,1.0,0.3594314743459443,0.6520786473307034
TRIM28,-0.09818553204443382,0.045148407436394505,0.12802479776660802,-0.006963229344559951,0.1392706512197009,0.4208701973950669,-0.09545044061529041,-0.028416482977310593,0.3849332615662332,-0.13700982626177,-0.14944681640372848,0.30316537645236635,0.0751173464394597,0.19821192539820995,0.06256620256351113,0.1963202522233693,0.06188764495541673,0.05951092348337228,0.04476794320795375,,-0.034198371243317545,,-0.3648916827979079,-0.13700982626177,0.15715188793754156,-0.12184770787340664,0.3009413371741856,0.2636873591856992,0.19591055928069884,0.15163210292027457,0.1525199520133768,0.42628745207374097,0.49617608286690057,0.22528589949026762,0.004694569417034896,0.2007847144832138,0.4175587107015719,0.3374281615456633,0.5499965352123569,0.6042952401029651,0.4415383730911294,0.3594314743459443,1.0,0.5805819553916064
NDN,-0.10212534983270329,0.18392777024830687,-0.015782259559660027,0.016047947411153538,0.0025306559792244374,0.02664362054023292,-0.1153398151226181,-0.07710194159226245,0.34641911625448085,-0.1007658729623511,0.09201963247808688,0.08679503781623066,0.13629572688963604,0.08778043866323001,0.06432137673494964,0.27940931508931394,-0.13054669352839549,0.2744249479359734,0.15736464723967553,,0.002002752607062895,,-0.4630983690375759,-0.1007658729623511,0.13038891267100425,-0.05622022194749878,0.6117953338485339,0.13850279765105306,-0.07564768793980456,0.006215074530282259,-0.062347368854715556,0.769707935890229,0.8497703739624564,0.5739871124141975,0.05802484163856081,0.3257685602809672,0.5702031481293056,0.7908788666968869,0.6768983667453427,0.7835498944444589,0.8441838900834665,0.6520786473307034,0.5805819553916064,1.0
